acc_x,acc_y
7.0518,-12.972000000000001
7.0522,-11.383
7.0526,-7.1978
7.053,-3.08
7.0534,-0.27095
7.0538,1.1832
7.0542,1.6408
7.0546,-0.27096
7.055,-4.6087
7.0554,-6.9176
7.0558,-3.8
7.0562,1.6549
7.0566,3.4283
7.057,-0.029782999999999997
7.0574,-4.9527
7.0578,-7.6589
7.0582,-5.5415
7.0586,-0.15748
7.059,2.8076
7.0594,0.4703
7.0598,-2.0408
7.0602,0.95265
7.0606,6.9325
7.061,9.1599
7.0614,5.2301
7.0618,-0.55118
7.0622,-4.6123
7.0626,-7.3681
7.063,-6.7261
7.0634,0.048214
7.0638,8.8726
7.0642,11.703
7.0646,8.6102
7.065,5.9784
7.0654,5.8153
7.0658,6.475
7.0662,8.94
7.0666,12.295
7.067,9.5323
7.0674,-0.36323
7.0678,-8.379
7.0682,-8.081
7.0686,-2.6864
7.069,2.6515
7.0694,7.046
7.0698,9.7238
7.0702,7.9788
7.0706,2.311
7.071000000000001,-3.1049
7.0714,-5.1691
7.0718,-4.0519
7.0722,-3.5554
7.0726,-6.3325
7.0729999999999995,-10.642000000000001
7.0734,-12.954
7.0738,-12.350999999999999
7.0742,-9.0387
7.0746,-3.5625
7.075,1.2647
7.0754,4.0667
7.0758,5.6663
7.0762,5.574
7.0766,1.8747
7.077000000000001,-4.6655
7.0774,-9.5317
7.0778,-9.6559
7.0782,-6.1907
7.0786,-1.5231
7.079,2.2826
7.0794,2.4848
7.0798,-1.4061
7.0802,-4.811
7.0806,-2.5127
7.081,3.7793
7.0814,8.7413
7.0818,9.5251
7.0822,6.709
7.0826,2.013
7.082999999999999,-2.4417
7.0834,-4.9493
7.0838,-6.8397
7.0842,-9.3083
7.0846,-7.8861
7.085,1.2044
7.0854,12.664000000000001
7.0858,17.612000000000002
7.0862,14.050999999999998
7.0866,6.4678
7.087000000000001,1.1121
7.0874,1.8428
7.0878,6.6841
7.0882,8.0816
7.0886,3.4459
7.0889999999999995,-0.8847200000000001
7.0894,-1.7891
7.0898,-2.2751
7.0902,-2.0906
7.0906,2.0875
7.091,6.4571
7.0914,3.8148
7.0918,-3.8463
7.0922,-8.3897
7.0926,-6.5809
7.093,-0.51941
7.0934,5.3576
7.0938,5.3186
7.0942,-1.3742
7.0946,-7.7229
7.095,-8.4749
7.0954,-7.1484
7.0958,-8.7728
7.0962,-12.568
7.0966,-13.735
7.097,-9.3226
7.0974,-1.5835
7.0978,4.9142
7.0982,7.6772
7.0986,7.5708
7.099,6.7869
7.0994,4.7546
7.0998,0.023212
7.1002,-5.1657
7.1006,-8.482000000000001
7.101,-10.557
7.1014,-11.71
7.1018,-9.4112
7.1022,-2.832
7.1026,4.5524
7.103,10.0
7.1034,12.987
7.1038,12.755999999999998
7.1042,9.3654
7.1046,5.5172
7.105,0.81057
7.1054,-7.496
7.1058,-14.639000000000001
7.1062,-12.589
7.1066,-3.8676
7.107,3.0947
7.1074,7.4147
7.1078,11.564
7.1082,13.306
7.1086,12.755999999999998
7.109,14.306
7.1094,15.909
7.1098,11.564
7.1102,2.4917
7.1106,-5.2864
7.111000000000001,-10.128
7.1114,-12.139000000000001
7.1118,-8.2621
7.1122,0.41684
7.1126,6.6273
7.1129999999999995,6.5386
7.1134,3.9033
7.1138,2.2151
7.1142,1.8958
7.1146,2.3995
7.115,0.83535
7.1154,-4.1656
7.1158,-9.8724
7.1162,-12.823
7.1166,-13.607000000000001
7.117000000000001,-12.774000000000001
7.1174,-9.1382
7.1178,-4.1124
7.1182,-0.10455999999999999
7.1186,1.4667
7.119,1.0588
7.1194,0.93109
7.1198,2.8960000000000004
7.1202,5.8611
7.1206,6.2548
7.121,1.1226
7.1214,-6.8009
7.1218,-10.929
7.1222,-9.539
7.1226,-7.4535
7.122999999999999,-7.5706
7.1234,-6.0277
7.1238,0.23235
7.1242,8.7517
7.1246,15.661
7.125,17.803
7.1254,13.128
7.1258,3.7295
7.1262,-4.0912
7.1266,-8.2906
7.127000000000001,-12.295
7.1274,-15.044
7.1278,-10.972000000000001
7.1282,-1.3212
7.1286,7.2053
7.129,12.884
7.1294,16.863
7.1298,18.105
7.1302,17.03
7.1306,15.335
7.131,11.089
7.1314,1.6156
7.1318,-8.3438
7.1322,-13.177999999999999
7.1326,-14.168
7.132999999999999,-13.097000000000001
7.1334,-6.3434
7.1338,6.4356
7.1342,17.991
7.1346,21.076999999999998
7.135,14.877
7.1354,3.5095
7.1358,-6.0526
7.1362,-10.117
7.1366,-11.469000000000001
7.1370000000000005,-13.699000000000002
7.1374,-16.101
7.1378,-15.469000000000001
7.1382,-10.929
7.1386,-3.2968
7.138999999999999,4.836
7.1394,8.8403
7.1398,7.6025
7.1402,5.1233
7.1406,2.7576
7.141,-1.3319
7.1414,-6.5173
7.1418,-10.422
7.1422,-12.011
7.1426,-11.745
7.143,-8.8652
7.1434,-1.8603
7.1438,6.4285
7.1442,10.334000000000001
7.1446,8.1664
7.145,5.0949
7.1454,4.7225
7.1458,5.6482
7.1462,4.8431
7.1466,0.069096
7.147,-6.84
7.1474,-10.731
7.1478,-8.4397
7.1482,-3.4671
7.1486,-0.86018
7.149,0.42021000000000003
7.1494,4.382
7.1498,10.589
7.1502,15.228
7.1506,15.98
7.151,10.812000000000001
7.1514,1.5162
7.1518,-4.9461
7.1522,-3.6905
7.1526,-0.20049
7.153,-1.5802
7.1534,-4.1977
7.1538,-1.7895
7.1542,4.7437
7.1546,11.61
7.155,16.406
7.1554,15.402000000000001
7.1558,6.2121
7.1562,-6.8827
7.1566,-16.04
7.157,-16.47
7.1574,-10.398
7.1578,-4.0665
7.1582,-1.9101
7.1586,-3.4919
7.159,-4.8539
7.1594,-2.7826
7.1598,1.6083
7.1602,4.3429
7.1606,2.7185
7.1610000000000005,-2.9812
7.1614,-8.993
7.1618,-11.064
7.1622,-8.7447
7.1626,-4.5169999999999995
7.162999999999999,-1.5022
7.1634,-0.3034
7.1638,1.2182
7.1642,3.6974
7.1646,5.1516
7.165,4.3783
7.1654,2.1261
7.1658,-2.2861
7.1662,-8.1063
7.1666,-10.827
7.167000000000001,-7.7481
7.1674,-0.79997
7.1678,6.0985
7.1682,10.614
7.1686,12.543
7.169,11.163
7.1694,5.1019
7.1698,-3.2224
7.1702,-8.1454
7.1706,-6.8473
7.171,-2.4102
7.1714,0.60454
7.1718,3.0305
7.1722,6.0418
7.1726,8.4181
7.172999999999999,10.628
7.1734,13.802
7.1738,14.27
7.1742,8.7373
7.1746,1.892
7.175,-1.2398
7.1754,-2.3535
7.1758,-4.361000000000001
7.1762,-5.2583
7.1766,-3.4814
7.1770000000000005,-1.3959
7.1774,-0.81066
7.1778,-1.0093
7.1782,-0.37795
7.1786,2.8674
7.178999999999999,7.1979999999999995
7.1794,6.6376
7.1798,-0.8674200000000001
7.1802,-9.7096
7.1806,-14.21
7.181,-14.065
7.1814,-11.909
7.1818,-8.9009
7.1822,-6.0918
7.1826,-4.1056
7.183,-0.9773799999999999
7.1834,3.6725
7.1838,6.6801
7.1842,6.5347
7.1846,4.4066
7.185,1.4983
7.1854,-2.2365
7.1858,-6.2976
7.1862,-9.0818
7.1866,-9.8089
7.187,-8.8229
7.1874,-5.9997
7.1878,0.040524
7.1882,8.2762
7.1886,15.157
7.189,16.632
7.1894,11.290999999999999
7.1898,2.4169
7.1902,-5.9004
7.1906,-11.312999999999999
7.191,-13.689
7.1914,-11.582
7.1918,-3.7794
7.1922,5.3891
7.1926,10.5
7.193,12.784
7.1934,14.724
7.1938,13.579
7.1942,8.762
7.1946,5.4458
7.195,5.4245
7.1954,4.1689
7.1958,-0.17942
7.1962,-4.698
7.1966,-7.5993
7.197,-8.1526
7.1974,-3.8007
7.1978,5.0095
7.1982,11.929
7.1986,11.369000000000002
7.199,5.3642
7.1994,-0.15461
7.1998,-1.8145
7.2002,-2.3819999999999997
7.2006,-6.7481
7.2010000000000005,-14.895
7.2014,-19.903
7.2018,-16.282
7.2022,-6.2338
7.2026,3.4879
7.202999999999999,7.2227
7.2034,3.0481
7.2038,-4.2902
7.2042,-7.5355
7.2046,-5.2407
7.205,-1.5592
7.2054,0.5476300000000001
7.2058,1.3208
7.2062,0.9484100000000001
7.2066,-0.67247
7.207000000000001,-2.6977
7.2074,-5.2939
7.2078,-7.8795
7.2082,-7.343999999999999
7.2086,-2.648
7.209,3.1510000000000002
7.2094,6.6942
7.2098,7.5348
7.2102,6.6587
7.2106,4.6903
7.211,2.775
7.2114,1.5265
7.2118,-1.6230000000000002
7.2122,-8.6634
7.2126,-13.494000000000002
7.212999999999999,-7.5533
7.2134,5.1584
7.2138,13.508
7.2142,14.645999999999999
7.2146,12.607000000000001
7.215,8.1129
7.2154,3.0339
7.2158,4.1688
7.2162,9.2053
7.2166,7.4496
7.2170000000000005,-2.1905
7.2174,-8.9649
7.2178,-6.546
7.2182,0.9731799999999999
7.2186,8.6591
7.218999999999999,12.887
7.2194,10.493
7.2198,3.0693
7.2202,-3.9462
7.2206,-7.8158
7.221,-8.7202
7.2214,-5.2089
7.2218,0.15031
7.2222,0.65041
7.2226,-4.8861
7.223,-9.8658
7.2234,-9.9722
7.2238,-7.7448
7.2242,-5.6948
7.2246,-4.535
7.225,-3.5419
7.2254,-0.83572
7.2258,3.5694
7.2262,6.3678
7.2266,3.5268
7.227,-3.3717
7.2274,-8.7238
7.2278,-9.5183
7.2282,-6.2056
7.2286,-0.46686000000000005
7.229,3.9914
7.2294,3.4204
7.2298,-0.56972
7.2302,-2.2935
7.2306,0.029679
7.231,4.1404
7.2314,7.5028
7.2318,7.5453
7.2322,3.275
7.2326,-1.8679
7.233,-3.6696
7.2334,-3.8824
7.2338,-5.2267
7.2342,-5.1025
7.2346,-0.07319500000000001
7.235,6.9778
7.2354,12.408
7.2358,15.692
7.2362,13.883
7.2366,4.8143
7.237,-4.4712
7.2374,-4.301
7.2378,3.2856
7.2382,8.3752
7.2386,6.6054
7.239,2.2925
7.2394,0.086384
7.2398,0.61131
7.2402,3.1331
7.2406,4.9419
7.2410000000000005,3.1473
7.2414,-1.9885
7.2418,-7.1774
7.2422,-9.2523
7.2426,-7.5108
7.242999999999999,-4.5103
7.2434,-4.301
7.2438,-5.9432
7.2442,-5.6417
7.2446,-2.7972
7.245,0.45523
7.2454,2.5124
7.2458,0.91984
7.2462,-5.209
7.2466,-10.93
7.247000000000001,-11.948
7.2474,-9.6389
7.2478,-5.8013
7.2482,-0.069714
7.2486,5.2788
7.249,6.4635
7.2494,4.4205
7.2498,2.9167
7.2502,1.5441
7.2506,-2.1162
7.251,-6.3972
7.2514,-7.2733
7.2518,-4.4748
7.2522,-0.72235
7.2526,2.7393
7.252999999999999,5.0483
7.2534,4.8142
7.2538,3.7998
7.2542,3.6828
7.2546,1.0971
7.255,-5.0388
7.2554,-7.0817
7.2558,0.1466
7.2562,9.0739
7.2566,10.564
7.257000000000001,6.1974
7.2574,1.317
7.2578,-1.5027
7.2582,1.4624
7.2586,11.052999999999999
7.2589999999999995,18.21
7.2594,13.717
7.2598,1.4269999999999998
7.2602,-7.6634
7.2606,-8.4615
7.261,-3.4605
7.2614,3.1968
7.2618,8.1729
7.2622,8.0063
7.2626,2.8067
7.263,-3.0704
7.2634,-5.5141
7.2638,-4.6735
7.2642,-3.4038
7.2646,-4.5919
7.265,-7.8266
7.2654,-8.9119
7.2658,-6.2625
7.2662,-3.2513
7.2666,-2.7973
7.267,-4.1344
7.2674,-5.2552
7.2678,-4.4359
7.2682,-1.0877
7.2686,2.6577
7.269,3.5976
7.2694,1.0616
7.2698,-2.1092
7.2702,-2.9427
7.2706,-1.5843
7.271,0.036579
7.2714,-0.76855
7.2718,-4.9679
7.2722,-9.5007
7.2726,-9.373
7.273,-2.8221
7.2734,6.2505
7.2738,13.344000000000001
7.2742,14.919
7.2746,10.624
7.275,4.3211
7.2754,-0.52383
7.2758,-4.0706
7.2762,-7.7203
7.2766,-10.593
7.277,-10.280999999999999
7.2774,-5.5177
7.2778,2.3597
7.2782,10.989
7.2786,17.195999999999998
7.279,16.784000000000002
7.2794,11.599
7.2798,7.7472
7.2802,7.5735
7.2806,7.272
7.281000000000001,3.7358
7.2814,-2.088
7.2818,-8.7879
7.2822,-13.53
7.2826,-10.915999999999999
7.2829999999999995,0.17484
7.2834,11.642000000000001
7.2838,14.089
7.2842,7.2578
7.2846,-1.2368
7.285,-4.5956
7.2854,-2.2547
7.2858,-0.48841999999999997
7.2862,-4.3331
7.2866,-10.998
7.287000000000001,-13.367
7.2874,-9.742
7.2878,-5.2198
7.2882,-3.5989999999999998
7.2886,-4.1026
7.289,-3.8827
7.2894,-1.4319
7.2898,1.402
7.2902,1.9588
7.2906,0.66781
7.291,-0.49908
7.2914,-0.87505
7.2918,-1.588
7.2922,-3.0244
7.2926,-4.248
7.292999999999999,-4.7481
7.2934,-4.5389
7.2938,-3.9856
7.2942,-2.9464
7.2946,-0.48846000000000006
7.295,3.2428
7.2954,6.8392
7.2958,9.1765
7.2962,9.1269
7.2966,6.2646
7.297000000000001,1.0508
7.2974,-5.9612
7.2978,-12.292
7.2982,-12.526
7.2986,-4.3226
7.2989999999999995,6.3001
7.2994,12.354000000000001
7.2998,13.536
7.3002,11.020999999999999
7.3006,5.2396
7.301,1.2672
7.3014,3.9095
7.3018,9.3716
7.3022,9.9461
7.3026,5.1012
7.303,-0.49914
7.3034,-3.8544
7.3038,-4.2765
7.3042,-1.0666
7.3046,2.395
7.305,1.5544
7.3054,-1.3362
7.3058,-1.2156
7.3062,2.2354
7.3066,5.3921
7.307,4.2819
7.3074,-2.3258
7.3078,-10.7
7.3082,-14.761
7.3086,-12.725
7.309,-8.3482
7.3094,-4.5035
7.3098,-1.4426
7.3102,-0.14095
7.3106,-0.21544000000000002
7.311,0.18535
7.3114,0.70673
7.3118,-0.045192
7.3122,-0.69425
7.3126,0.25273
7.313,0.2811
7.3134,-3.7977
7.3138,-9.0647
7.3142,-9.0363
7.3146,-3.0848
7.315,2.7177
7.3154,3.9272
7.3158,2.0899
7.3162,1.5686
7.3166,4.3244
7.317,8.8749
7.3174,10.811
7.3178,6.9349
7.3182,-1.3292
7.3186,-8.9193
7.319,-12.445
7.3194,-11.423
7.3198,-6.5926
7.3202,0.71378
7.3206,7.5023
7.321000000000001,12.0
7.3214,15.834000000000001
7.3218,17.178
7.3222,13.862
7.3226,8.9175
7.3229999999999995,6.0056
7.3234,2.5049
7.3238,-4.1843
7.3242,-10.292
7.3246,-11.53
7.325,-7.7347
7.3254,-0.16230999999999998
7.3258,9.187000000000001
7.3262,14.323
7.3266,11.45
7.327000000000001,3.9378
7.3274,-2.4216
7.3278,-4.4149
7.3282,-2.5067
7.3286,-1.0597
7.329,-3.8474
7.3294,-10.352
7.3298,-16.658
7.3302,-18.439
7.3306,-13.647
7.331,-3.7339
7.3314,5.6579
7.3318,10.116
7.3322,10.02
7.3326,7.0305
7.332999999999999,1.3592
7.3334,-6.1245
7.3338,-11.728
7.3342,-13.321
7.3346,-11.565
7.335,-7.8873
7.3354,-3.1487
7.3358,2.5155
7.3362,7.559
7.3366,9.1941
7.337000000000001,6.9596
7.3374,3.7781
7.3378,2.4587
7.3382,2.4871
7.3386,1.7281
7.3389999999999995,-1.386
7.3394,-5.9011
7.3398,-8.8981
7.3402,-9.3024
7.3406,-7.3127
7.341,-2.2302
7.3414,5.9877
7.3418,12.489
7.3422,12.808
7.3426,10.216000000000001
7.343,9.7331
7.3434,10.269
7.3438,8.8003
7.3442,5.7146
7.3446,1.7635
7.345,-3.6276
7.3454,-8.9797
7.3458,-10.374
7.3462,-6.2451
7.3466,0.64272
7.347,8.5449
7.3474,15.302
7.3478,16.316
7.3482,9.6835
7.3486,0.33768000000000004
7.349,-5.8231
7.3494,-7.937
7.3498,-8.7705
7.3502,-10.948
7.3506,-12.807
7.351,-10.874
7.3514,-6.0217
7.3518,-2.3579
7.3522,-0.9923799999999999
7.3526,-0.71218
7.353,-0.9072600000000001
7.3534,0.25963
7.3538,2.9977
7.3542,3.3737
7.3546,-0.62352
7.355,-5.1953
7.3554,-7.0255
7.3558,-6.9936
7.3562,-6.3374
7.3566,-4.1419
7.357,-0.58097
7.3574,2.3841
7.3578,4.4023
7.3582,5.8954
7.3586,5.4769
7.359,2.1926
7.3594,-1.7053
7.3598,-3.0744
7.3602,-1.6911
7.3606,1.1037
7.361000000000001,4.3526
7.3614,5.7252
7.3618,2.4302
7.3622,-3.2092
7.3626,-5.1422
7.3629999999999995,-0.9392299999999999
7.3634,5.03
7.3638,8.3001
7.3642,8.5094
7.3646,5.9061
7.365,1.9798
7.3654,1.4194
7.3658,5.9025
7.3662,9.6479
7.3666,8.3108
7.367000000000001,4.8136
7.3674,2.7991
7.3678,1.0186
7.3682,-0.42496999999999996
7.3686,0.71709
7.369,1.5506
7.3694,-1.794
7.3698,-7.8165
7.3702,-10.806
7.3706,-6.8234
7.371,2.2599
7.3714,8.7222
7.3718,6.1153
7.3722,-1.0492
7.3726,-5.5075
7.372999999999999,-6.9263
7.3734,-8.8486
7.3738,-11.647
7.3742,-13.710999999999999
7.3746,-13.509
7.375,-8.7067
7.3754,-0.33634000000000003
7.3758,7.0729
7.3762,9.9139
7.3766,8.2646
7.377000000000001,4.5547
7.3774,0.85183
7.3778,-2.17
7.3782,-4.9011
7.3786,-7.6534
7.379,-10.423
7.3794,-11.828
7.3798,-9.5332
7.3802,-3.5285
7.3806,4.5334
7.381,12.879000000000001
7.3814,18.426
7.3818,17.437
7.3822,10.435
7.3826,2.3947
7.382999999999999,-5.8764
7.3834,-15.722000000000001
7.3838,-21.543000000000003
7.3842,-16.496
7.3846,-3.5888
7.385,8.1582
7.3854,16.053
7.3858,19.840999999999998
7.3862,17.965
7.3866,13.495999999999999
7.3870000000000005,12.095
7.3874,10.700999999999999
7.3878,3.3381
7.3882,-6.6497
7.3886,-11.622
7.388999999999999,-10.558
7.3894,-7.1746
7.3898,-1.709
7.3902,4.6752
7.3906,7.3317
7.391,5.1044
7.3914,3.0579
7.3918,4.7922
7.3922,7.7964
7.3926,6.4521
7.393,-2.6489
7.3934,-15.552
7.3938,-23.0
7.3942,-21.213
7.3946,-14.304
7.395,-6.6568
7.3954,0.28071
7.3958,4.7709
7.3962,7.541
7.3966,8.9313
7.397,6.3244
7.3974,-0.29388000000000003
7.3978,-5.2275
7.3982,-4.6919
7.3986,-3.3335
7.399,-5.7098
7.3994,-10.126
7.3998,-12.229000000000001
7.4002,-9.4233
7.4006,-2.2021
7.401,5.9484
7.4014,10.925
7.4018,11.835999999999999
7.4022,11.556
7.4026,10.478
7.403,6.257000000000001
7.4034,-0.6876
7.4038,-7.2563
7.4042,-11.715
7.4046,-14.942
7.405,-14.424000000000001
7.4054,-5.0573
7.4058,11.325
7.4062,23.438000000000002
7.4066,23.86
7.407,16.596
7.4074,7.2253
7.4078,-0.55994
7.4082,-3.5180000000000002
7.4086,-1.0033
7.409,1.1106
7.4094,-1.6133
7.4098,-4.9934
7.4102,-3.0782
7.4106,3.2351
7.4110000000000005,9.6973
7.4114,13.79
7.4118,13.638
7.4122,8.5943
7.4126,0.8197399999999999
7.412999999999999,-6.1887
7.4134,-10.761
7.4138,-12.722000000000001
7.4142,-13.225999999999999
7.4146,-13.540999999999999
7.415,-11.725
7.4154,-5.7631
7.4158,2.3413
7.4162,8.0268
7.4166,7.8601
7.417000000000001,1.7738
7.4174,-6.3661
7.4178,-10.158
7.4182,-8.5012
7.4186,-5.263
7.419,-2.7306
7.4194,-1.4041
7.4198,-1.2055
7.4202,-1.5389
7.4206,-0.41813
7.421,1.4865
7.4214,1.256
7.4218,-1.319
7.4222,-3.2236
7.4226,-1.3651
7.422999999999999,2.7527
7.4234,5.5582
7.4238,5.3241
7.4242,2.5576
7.4246,-0.72318
7.425,-2.3299
7.4254,-2.3299
7.4258,-3.7415
7.4262,-6.3129
7.4266,-3.9259
7.4270000000000005,5.0652
7.4274,13.294
7.4278,14.18
7.4282,10.591
7.4286,5.5546
7.428999999999999,-0.62388
7.4294,-3.0038
7.4298,2.6001
7.4302,9.6582
7.4306,8.8318
7.431,2.3519
7.4314,-2.1738
7.4318,-2.4753
7.4322,-0.020942
7.4326,5.0758
7.433,9.0021
7.4334,6.5442
7.4338,-0.69129
7.4342,-6.7563
7.4346,-9.0759
7.435,-7.6004
7.4354,-3.7274
7.4358,-2.5853
7.4362,-5.7065
7.4366,-7.5153
7.437,-4.3622
7.4374,-0.70904
7.4378,-0.14156
7.4382,-1.2623
7.4386,-3.9579
7.439,-7.565
7.4394,-10.041
7.4398,-9.9662
7.4402,-7.5437
7.4406,-2.2377
7.441,5.402
7.4414,10.08
7.4418,8.7963
7.4422,4.3309
7.4426,-0.34021
7.443,-5.2844
7.4434,-9.5477
7.4438,-10.880999999999998
7.4442,-8.5652
7.4446,-2.9826
7.445,4.0401
7.4454,9.2787
7.4458,9.7007
7.4462,7.0974
7.4466,4.6466
7.447,0.68834
7.4474,-5.5292
7.4478,-7.1678
7.4482,0.55711
7.4486,9.3496
7.449,9.9419
7.4494,6.0014
7.4498,3.4584
7.4502,1.7488
7.4506,1.6601
7.4510000000000005,6.1539
7.4514,11.577
7.4518,11.052
7.4522,5.9092
7.4526,2.2773
7.452999999999999,1.2664
7.4534,0.93304
7.4538,1.1636
7.4542,1.3977
7.4546,-1.3263
7.455,-6.8096
7.4554,-10.3
7.4558,-7.9765
7.4562,-0.82973
7.4566,5.2566
7.457000000000001,4.533
7.4574,-2.1633
7.4578,-7.6679
7.4582,-7.675
7.4586,-5.1994
7.459,-4.2488
7.4594,-6.3344
7.4598,-9.9202
7.4602,-10.963
7.4606,-7.9552
7.461,-3.6919999999999997
7.4614,-0.35094000000000003
7.4618,3.7491
7.4622,8.0869
7.4626,8.3209
7.462999999999999,3.21
7.4634,-2.5216
7.4638,-6.1677
7.4642,-8.4057
7.4646,-8.9874
7.465,-7.6999
7.4654,-4.3411
7.4658,1.3373
7.4662,7.9592
7.4666,11.3
7.4670000000000005,9.1225
7.4674,4.8451
7.4678,2.2417
7.4682,-0.038848
7.4686,-4.749
7.468999999999999,-8.3135
7.4694,-5.2207
7.4698,1.8409
7.4702,6.5972
7.4706,8.25
7.471,8.6969
7.4714,7.3526
7.4718,5.9694
7.4722,10.193999999999999
7.4726,18.298
7.473,19.309
7.4734,8.2074
7.4738,-6.1642
7.4742,-14.116
7.4746,-14.027000000000001
7.475,-7.9624
7.4754,0.18811
7.4758,5.941
7.4762,6.7426
7.4766,4.8202
7.477,4.4833
7.4774,6.4446
7.4778,6.3879
7.4782,-1.032
7.4786,-12.74
7.479,-20.557
7.4794,-19.972
7.4798,-13.640999999999998
7.4802,-6.7352
7.4806,-2.2131
7.481,-0.52127
7.4814,1.355
7.4818,4.2491
7.4822,5.3912
7.4826,3.3234
7.483,0.57822
7.4834,-0.83695
7.4838,-1.7201
7.4842,-3.7631
7.4846,-7.9518
7.485,-12.293
7.4854,-11.977
7.4858,-4.9548
7.4862,3.8874
7.4866,9.1543
7.487,11.169
7.4874,11.370999999999999
7.4878,9.0692
7.4882,4.0966
7.4886,-1.6634
7.489,-6.1359
7.4894,-9.7997
7.4898,-12.885
7.4902,-11.672
7.4906,-3.1956
7.4910000000000005,8.0016
7.4914,15.630999999999998
7.4918,18.105999999999998
7.4922,16.315
7.4926,10.474
7.492999999999999,3.9902
7.4934,3.3269
7.4938,6.48
7.4942,5.3947
7.4946,-1.213
7.495,-7.4057
7.4954,-8.3633
7.4958,-4.5434
7.4962,2.8162
7.4966,11.243
7.497000000000001,14.247
7.4974,8.9911
7.4978,0.52495
7.4982,-4.9477
7.4986,-5.4869
7.499,-3.4687
7.4994,-4.3164
7.4998,-10.449000000000002
7.5002,-16.475
7.5006,-14.921
7.501,-7.1964
7.5014,-0.13832
7.5018,2.6494
7.5022,1.5358
7.5026,-0.53556
7.502999999999999,-1.4897
7.5034,-0.9505399999999999
7.5038,-1.1811
7.5042,-3.529
7.5046,-6.4445
7.505,-7.1007
7.5054,-3.7880000000000003
7.5058,1.3833
7.5062,3.9263
7.5066,2.3232
7.507000000000001,-1.0179
7.5074,-4.21
7.5078,-6.1927
7.5082,-5.0612
7.5086,-0.30146
7.5089999999999995,4.8343
7.5094,6.5155
7.5098,5.3911
7.5102,4.7811
7.5106,4.6428
7.511,0.51432
7.5114,-7.7461
7.5118,-11.74
7.5122,-5.65
7.5126,5.7068
7.513,13.84
7.5134,13.800999999999998
7.5138,6.707000000000001
7.5142,-0.7093
7.5146,0.29798
7.515,10.084
7.5154,17.180999999999997
7.5158,14.232999999999999
7.5162,5.8026
7.5166,-2.011
7.517,-7.9270000000000005
7.5174,-10.161
7.5178,-5.5897
7.5182,2.0891
7.5186,5.4799
7.519,4.0753
7.5194,2.2913
7.5198,1.7203
7.5202,1.8196
7.5206,1.8834
7.521,-1.4931
7.5214,-8.9449
7.5218,-15.248
7.5222,-15.357000000000001
7.5226,-10.633
7.523,-4.9938
7.5234,0.29802
7.5238,3.6675
7.5242,3.3092
7.5246,-0.4929
7.525,-3.6566
7.5254,-3.6566
7.5258,-2.057
7.5262,-0.41131999999999996
7.5266,0.46829
7.527,0.26966
7.5274,-1.9648
7.5278,-3.9971
7.5282,-3.1814
7.5286,-1.713
7.529,-1.5108
7.5294,-1.1029
7.5298,0.94711
7.5302,3.7668
7.5306,6.8029
7.531000000000001,8.5656
7.5314,6.2709
7.5318,0.00013551
7.5322,-6.1394
7.5326,-8.5547
7.5329999999999995,-7.6822
7.5334,-5.0008
7.5338,-0.32261999999999996
7.5342,6.2212
7.5346,12.038
7.535,14.123
7.5354,12.116
7.5358,8.1365
7.5362,4.9905
7.5366,3.6604
7.537000000000001,3.1462
7.5374,2.5361
7.5378,1.6672
7.5382,0.12075999999999999
7.5386,-2.3904
7.539,-4.2914
7.5394,-1.9222
7.5398,4.3237
7.5402,9.3921
7.5406,8.1081
7.541,0.37259000000000003
7.5414,-7.7921
7.5418,-10.083
7.5422,-6.0152
7.5426,-1.7094
7.542999999999999,-2.0144
7.5434,-5.3023
7.5438,-7.5722
7.5442,-7.2353
7.5446,-5.2526
7.545,-3.8091
7.5454,-3.5289
7.5458,-3.3763
7.5462,-3.3480000000000003
7.5466,-3.7488
7.547000000000001,-3.5466
7.5474,-1.2234
7.5478,2.3766
7.5482,4.6004
7.5486,3.2207
7.5489999999999995,-0.72688
7.5494,-3.9651
7.5498,-4.8341
7.5502,-4.5716
7.5506,-4.7383
7.551,-4.8589
7.5514,-2.8407
7.5518,2.7419
7.5522,8.7856
7.5526,10.332
7.553,7.5336
7.5534,3.8095
7.5538,-0.64527
7.5542,-7.6395
7.5546,-12.027000000000001
7.555,-7.9765
7.5554,0.86211
7.5558,7.1683
7.5562,9.8284
7.5566,10.765
7.557,9.3318
7.5574,7.7996
7.5578,8.9453
7.5582,10.066
7.5586,6.6966
7.559,-0.13806
7.5594,-5.1142
7.5598,-5.4795
7.5602,-1.8547
7.5606,3.6499
7.561,7.3776
7.5614,6.2249
7.5618,1.7701
7.5622,-2.298
7.5626,-3.7558
7.563,-1.9363
7.5634,1.0289
7.5638,0.12088
7.5642,-6.202999999999999
7.5646,-12.385
7.565,-12.945
7.5654,-8.8844
7.5658,-3.6387
7.5662,-0.099008
7.5666,0.1138
7.567,-0.41822
7.5674,0.7451300000000001
7.5678,1.568
7.5682,-1.273
7.5686,-5.8803
7.569,-7.2245
7.5694,-4.6708
7.5698,-0.71968
7.5702,1.9369
7.5706,2.249
7.571000000000001,0.23440999999999998
7.5714,-2.6704
7.5718,-3.8834
7.5722,-2.0994
7.5726,1.4368
7.5729999999999995,3.1038
7.5734,2.4263
7.5738,2.1319
7.5742,3.5117
7.5746,5.207000000000001
7.575,3.8273
7.5754,-1.656
